Award ID,Name,PI,comma_loc,Name_fm,Name_l,Name_fml
GRT00059186,"Manubolu, Manjunath",0,9,Manjunath,Manubolu,manjunath manubolu
GRT00059260,"Kalcic, Margaret M",0,7,Margaret M,Kalcic,margaret m kalcic
GRT00060083,"DeGrand, James Qualls",0,8,James Qualls,DeGrand,james qualls degrand
GRT00060358,"Tilmon, Kelley Jean",0,7,Kelley Jean,Tilmon,kelley jean tilmon
GRT00060424,"Lee, Jiyoung",0,4,Jiyoung,Lee,jiyoung lee
GRT00021220,"Lal, Rattan",0,4,Rattan,Lal,rattan lal
GRT00028642,"Yi, Yuchan",0,3,Yuchan,Yi,yuchan yi
GRT00030181,"Lee, Jin-Fa",0,4,Jin-Fa,Lee,jin-fa lee
GRT00030984,"Shum, C K",0,5,C K,Shum,c k shum
GRT00031704,"Shum, C K",0,5,C K,Shum,c k shum
GRT00031751,"Majurec, Ninoslav",0,8,Ninoslav,Majurec,ninoslav majurec
GRT00031780,"Lyons, William Berry",0,6,William Berry,Lyons,william berry lyons
GRT00033421,"Durand, Michael Thomas",0,7,Michael Thomas,Durand,michael thomas durand
GRT00034879,"Reeder, Randall Carl",0,7,Randall Carl,Reeder,randall carl reeder
GRT00035357,"Watters, Harold D",0,8,Harold D,Watters,harold d watters
GRT00035438,"Burkholder, Robert James",0,11,Robert James,Burkholder,robert james burkholder
GRT00035484,"Klaiber, Henry Allen",0,8,Henry Allen,Klaiber,henry allen klaiber
GRT00036783,"Wilson, Robyn Suzanne",0,7,Robyn Suzanne,Wilson,robyn suzanne wilson
GRT00037100,"Yi, Yuchan",0,3,Yuchan,Yi,yuchan yi
GRT00037322,"Bohrerova, Zuzana",0,10,Zuzana,Bohrerova,zuzana bohrerova
GRT00037843,"Villarroel, Wladimiro",0,11,Wladimiro,Villarroel,wladimiro villarroel
GRT00037924,"Boyer, Elisebeth",0,6,Elisebeth,Boyer,elisebeth boyer
GRT00038540,"Cheng, Chin-Min",0,6,Chin-Min,Cheng,chin-min cheng
GRT00039013,"Fiksel, Joseph",0,7,Joseph,Fiksel,joseph fiksel
GRT00039192,"Doohan, Douglas",0,7,Douglas,Doohan,douglas doohan
GRT00039278,"Tomko, Karen A",0,6,Karen A,Tomko,karen a tomko
GRT00039346,"Boswell, Jacob Ross",0,8,Jacob Ross,Boswell,jacob ross boswell
GRT00039612,"Verweij, Hendrik",0,8,Hendrik,Verweij,hendrik verweij
GRT00039753,"Zhao, Kaiguang",0,5,Kaiguang,Zhao,kaiguang zhao
GRT00040676,"Rajashekara, Gireesh",0,12,Gireesh,Rajashekara,gireesh rajashekara
GRT00041131,"Zhao, Kaiguang",0,5,Kaiguang,Zhao,kaiguang zhao
GRT00041641,"Moritz, Matthijs",0,7,Matthijs,Moritz,matthijs moritz
GRT00041915,"Olivo-Marston, Susan Elizabeth",0,14,Susan Elizabeth,Olivo-Marston,susan elizabeth olivo-marston
GRT00042194,"Lee, Jiyoung",0,4,Jiyoung,Lee,jiyoung lee
GRT00042194,"Irwin, Elena",0,6,Elena,Irwin,elena irwin
GRT00042342,"Ward, Andrew David",0,5,Andrew David,Ward,andrew david ward
GRT00043427,"Salsberry, Pamela Jayne",0,10,Pamela Jayne,Salsberry,pamela jayne salsberry
GRT00043581,"Taylor, Christopher Gordon",0,7,Christopher Gordon,Taylor,christopher gordon taylor
GRT00043752,"Cheng, Chin-Min",0,6,Chin-Min,Cheng,chin-min cheng
GRT00044019,"Lewandowski, Rory",0,12,Rory,Lewandowski,rory lewandowski
GRT00044239,"Pairis-Garcia, Monique D",0,14,Monique D,Pairis-Garcia,monique d pairis-garcia
GRT00044341,"Scheerens, Joseph Carl",0,10,Joseph Carl,Scheerens,joseph carl scheerens
GRT00044927,"McDermott, Timothy S",0,10,Timothy S,McDermott,timothy s mcdermott
GRT00044997,"Specht, Annie R",0,7,Annie R,Specht,annie r specht
GRT00045476,"Cole, David Robert",0,5,David Robert,Cole,david robert cole
GRT00045482,"Smith, Matthew A",0,6,Matthew A,Smith,matthew a smith
GRT00045792,"Nicolas, Julien Pierre",0,8,Julien Pierre,Nicolas,julien pierre nicolas
GRT00046492,"Zhao, Kaiguang",0,5,Kaiguang,Zhao,kaiguang zhao
GRT00046868,"O'Brien, Andrew J.",0,8,Andrew J.,O'Brien,andrew j. o'brien
GRT00046869,"Smith, Graeme",0,6,Graeme,Smith,graeme smith
GRT00047518,"Bielicki, Jeffrey M",0,9,Jeffrey M,Bielicki,jeffrey m bielicki
GRT00047573,"Miller, Sally Ann",0,7,Sally Ann,Miller,sally ann miller
GRT00047645,"Felix, Ashley",0,6,Ashley,Felix,ashley felix
GRT00047645,"Hyder, Ayaz",0,6,Ayaz,Hyder,ayaz hyder
GRT00047958,"Culman, Steven William",0,7,Steven William,Culman,steven william culman
GRT00047978,"Martin, Jay Franklin",0,7,Jay Franklin,Martin,jay franklin martin
GRT00048139,"Thompson, Lonnie Gene",0,9,Lonnie Gene,Thompson,lonnie gene thompson
GRT00048208,"Zhao, Kaiguang",0,5,Kaiguang,Zhao,kaiguang zhao
GRT00048345,"Cervenec, Jason M",0,9,Jason M,Cervenec,jason m cervenec
GRT00049718,"Thompson, Ellen Mosley",0,9,Ellen Mosley,Thompson,ellen mosley thompson
GRT00049968,"Kajfez, Rachel L.",0,7,Rachel L.,Kajfez,rachel l. kajfez
GRT00051496,"Kalcic, Margaret M",0,7,Margaret M,Kalcic,margaret m kalcic
GRT00051523,"Shedekar, Vinayak Shamrao",0,9,Vinayak Shamrao,Shedekar,vinayak shamrao shedekar
GRT00052089,"Winston, Ryan J",0,8,Ryan J,Winston,ryan j winston
GRT00052773,"Tomko, Karen A",0,6,Karen A,Tomko,karen a tomko
GRT00052869,"Simons, Christopher T",0,7,Christopher T,Simons,christopher t simons
GRT00054955,"Murumkar, Asmita",0,9,Asmita,Murumkar,asmita murumkar
GRT00056321,"Yi, Yuchan",0,3,Yuchan,Yi,yuchan yi
GRT00057013,"Miller, Harvey Jay",0,7,Harvey Jay,Miller,harvey jay miller
GRT00058708,"Kogan, Vladimir",0,6,Vladimir,Kogan,vladimir kogan
GRT00059260,"Kubatko, Ethan",0,8,Ethan,Kubatko,ethan kubatko
GRT00060424,"Lemeshow, Stanley Alan",0,9,Stanley Alan,Lemeshow,stanley alan lemeshow
GRT00021220,"Lekies, Kristi S",0,7,Kristi S,Lekies,kristi s lekies
GRT00031704,"Yi, Yuchan",0,3,Yuchan,Yi,yuchan yi
GRT00031751,"O'Brien, Andrew J.",0,8,Andrew J.,O'Brien,andrew j. o'brien
GRT00031780,"Mark, Bryan Greenwood",0,5,Bryan Greenwood,Mark,bryan greenwood mark
GRT00033421,"Jezek, Kenneth C",0,6,Kenneth C,Jezek,kenneth c jezek
GRT00034879,"Romich, Eric S",0,7,Eric S,Romich,eric s romich
GRT00035438,"Creech, Gregory L",0,7,Gregory L,Creech,gregory l creech
GRT00035484,"Kumarappan, Subramanian",0,11,Subramanian,Kumarappan,subramanian kumarappan
GRT00039013,"Hoy, Casey William",0,4,Casey William,Hoy,casey william hoy
GRT00039192,"Lekies, Kristi S",0,7,Kristi S,Lekies,kristi s lekies
GRT00039346,"Clark, Jill Kathleen",0,6,Jill Kathleen,Clark,jill kathleen clark
GRT00042194,"Roe, Brian Eric",0,4,Brian Eric,Roe,brian eric roe
GRT00043427,"Song, Chi",0,5,Chi,Song,chi song
GRT00044927,"Spees, Colleen Kelleher",0,6,Colleen Kelleher,Spees,colleen kelleher spees
GRT00045476,"Mark, Bryan Greenwood",0,5,Bryan Greenwood,Mark,bryan greenwood mark
GRT00045482,"Worley, Charles Thomas",0,7,Charles Thomas,Worley,charles thomas worley
GRT00046868,"Smith, Graeme",0,6,Graeme,Smith,graeme smith
GRT00047518,"Cai, Yongyang",0,4,Yongyang,Cai,yongyang cai
GRT00047645,"Yotebieng, Marcel",0,10,Marcel,Yotebieng,marcel yotebieng
GRT00047958,"Lewandowski, Rory",0,12,Rory,Lewandowski,rory lewandowski
GRT00047978,"Ward, Andrew David",0,5,Andrew David,Ward,andrew david ward
GRT00048139,"Wilson, Aaron Benjamin",0,7,Aaron Benjamin,Wilson,aaron benjamin wilson
GRT00048345,"Irwin, Elena",0,6,Elena,Irwin,elena irwin
GRT00049968,"Longmeier, Meris Mandernach",0,10,Meris Mandernach,Longmeier,meris mandernach longmeier
GRT00051496,"Labarge, Gregory Allen",0,8,Gregory Allen,Labarge,gregory allen labarge
GRT00060424,"Lenhart, John Jerome",0,8,John Jerome,Lenhart,john jerome lenhart
GRT00031751,"Smith, Graeme",0,6,Graeme,Smith,graeme smith
GRT00031780,"Welch, Susan A",0,6,Susan A,Welch,susan a welch
GRT00034879,"Sundermeier, Alan P",0,12,Alan P,Sundermeier,alan p sundermeier
GRT00035438,"Smith, Graeme",0,6,Graeme,Smith,graeme smith
GRT00039013,"Martin, Jay Franklin",0,7,Jay Franklin,Martin,jay franklin martin
GRT00039346,"Gardiner, Mary Margaret",0,9,Mary Margaret,Gardiner,mary margaret gardiner
GRT00045476,"Welch, Susan A",0,6,Susan A,Welch,susan a welch
GRT00047518,"Fiksel, Joseph",0,7,Joseph,Fiksel,joseph fiksel
GRT00047978,"Witter, Jonathan D",0,7,Jonathan D,Witter,jonathan d witter
GRT00048345,"Labarge, Gregory Allen",0,8,Gregory Allen,Labarge,gregory allen labarge
GRT00049968,"Nandi, Arnab",0,6,Arnab,Nandi,arnab nandi
GRT00051496,"Roe, Brian Eric",0,4,Brian Eric,Roe,brian eric roe
GRT00060424,"Weavers, Linda K",0,8,Linda K,Weavers,linda k weavers
GRT00035438,"Teixeira, Fernando L.",0,9,Fernando L.,Teixeira,fernando l. teixeira
GRT00039346,"Haden, Van Ryan",0,6,Van Ryan,Haden,van ryan haden
GRT00047518,"Jackson-Smith, Douglas B",0,14,Douglas B,Jackson-Smith,douglas b jackson-smith
GRT00048345,"Lekies, Kristi S",0,7,Kristi S,Lekies,kristi s lekies
GRT00051496,"Wilson, Robyn Suzanne",0,7,Robyn Suzanne,Wilson,robyn suzanne wilson
GRT00060424,"Weir, Mark Howard",0,5,Mark Howard,Weir,mark howard weir
GRT00039346,"Heldman, Dennis Ray",0,8,Dennis Ray,Heldman,dennis ray heldman
GRT00047518,"Martin, Jay Franklin",0,7,Jay Franklin,Martin,jay franklin martin
GRT00048345,"Mark, Bryan Greenwood",0,5,Bryan Greenwood,Mark,bryan greenwood mark
GRT00051496,"Winston, Ryan J",0,8,Ryan J,Winston,ryan j winston
GRT00039346,"Hitzhusen, Gregory Ernest",0,10,Gregory Ernest,Hitzhusen,gregory ernest hitzhusen
GRT00047518,"Randall, Alan John",0,8,Alan John,Randall,alan john randall
GRT00048345,"Wilson, Aaron Benjamin",0,7,Aaron Benjamin,Wilson,aaron benjamin wilson
GRT00039346,"Irwin, Elena",0,6,Elena,Irwin,elena irwin
GRT00047518,"Sheldon, Ian Martin",0,8,Ian Martin,Sheldon,ian martin sheldon
GRT00048345,"Zhao, Kaiguang",0,5,Kaiguang,Zhao,kaiguang zhao
GRT00039346,"Kumarappan, Subramanian",0,11,Subramanian,Kumarappan,subramanian kumarappan
GRT00047518,"Wilson, Robyn Suzanne",0,7,Robyn Suzanne,Wilson,robyn suzanne wilson
GRT00039346,"MacDonald, Ross Barclay",0,10,Ross Barclay,MacDonald,ross barclay macdonald
GRT00039346,"Martin, Jay Franklin",0,7,Jay Franklin,Martin,jay franklin martin
GRT00039346,"Mercer, Kristin",0,7,Kristin,Mercer,kristin mercer
