Proposal ID,Name,PI
GRT00054593,"Boyaka, Prosper N",1
GRT00054594,"Dapino, Marcelo J",1
GRT00054595,"Wang, Yunzhi",1
GRT00054596,"Smith, Graeme",1
GRT00054597,"Kiourti, Asimina",1
GRT00054598,"O'Brien, Andrew J.",1
GRT00054599,"Corrigan, John D",1
GRT00054600,"Soghrati, Soheil",1
GRT00054601,"Burkholder, Robert James",1
GRT00054602,"Smith, Graeme",1
GRT00054603,"Ridgway, Richard William",1
GRT00054604,"Witter, Jonathan D",1
GRT00054605,"Liu, Zhengyu",1
GRT00054606,"Raman, Subha Venkat",1
GRT00054607,"Garcia Guerra, Alvaro Garcia Guerra",1
GRT00054608,"Athreya, Kannan Srinivasan",1
GRT00054609,"Light, Mark D",1
GRT00054610,"LIN, ZHIQIANG",1
GRT00054611,"Terentyev, Dmitry",1
GRT00054612,"Pitt, Mark A",1
GRT00054613,"Nassiri, Ali",1
GRT00054614,"Johnson, Joel Tidmore",1
GRT00054615,"Johnson, Joel Tidmore",1
GRT00054616,"Burghes, Arthur Harry Macleo",1
GRT00054617,"Fu, Hongjun",1
GRT00054618,"Terentyev, Dmitry",1
GRT00054619,"Wolfe, Adam",1
GRT00054620,"Hanel, Walter George",1
GRT00054621,"Jacob, Naduparambil K",1
GRT00054622,"Jacob, Naduparambil K",1
GRT00054623,"Guo, Deliang",1
GRT00054624,"Sizemore, Gina Marie",1
GRT00054625,"Guo, Deliang",1
GRT00054626,"Zhang, Junran",1
GRT00054627,"Sloutsky, Vladimir Michailovich",1
GRT00054628,"Ranganathan, Parvathi",1
GRT00054629,"Ratcliff, Roger",1
GRT00054630,"Ramaswamy, Bhuvaneswari",1
GRT00054631,"Schopis, Paul Joseph",1
GRT00054632,"McComb, David W",1
GRT00054633,"Grassman, Tyler Joshua",1
GRT00054634,"McNair, Amber Victoria",1
GRT00054635,"Pancholi, Preeti",1
GRT00054636,"Pancholi, Preeti",1
GRT00054637,"Pancholi, Preeti",1
GRT00054638,"Pancholi, Preeti",1
GRT00054639,"Pancholi, Preeti",1
GRT00054640,"Pancholi, Preeti",1
GRT00054641,"Pancholi, Preeti",1
GRT00054642,"Dasi, Lakshmi P",1
GRT00054643,"Addison, Daniel",1
GRT00054644,"Dasi, Lakshmi P",1
GRT00054645,"Flanigan, David C.",1
GRT00054646,"Ilangovan, Govindasamy",1
GRT00054647,"Krishna, Vibhor",1
GRT00054648,"Mathe, Ewy Audrey",1
GRT00054649,"Tasse, Marc Jocelyn",1
GRT00054650,"Mo, Xiaokui",1
GRT00054651,"Jarrott, Shannon E",1
GRT00054652,"Sayre, Jay R",1
GRT00054653,"Carson, William Edgar",1
GRT00054654,"Miles, Wayne",1
GRT00054655,"Pollock, Raphael Etomar",1
GRT00054656,"Williams, Terence M",1
GRT00054657,"Coppola, Vincenzo",1
GRT00054658,"Tchekneva, Elena E",1
GRT00054659,"Karuppaiyah, Selvendiran",1
GRT00054660,"Williams, Treva Darlene",1
GRT00054661,"Olmez, Inan",1
GRT00054662,"Olmez, Inan",1
GRT00054663,"Sintov, Nicole D",1
GRT00054664,"Wang, Qi-En",1
GRT00054665,"Tsung, Allan",1
GRT00054666,"Tsung, Allan",1
GRT00054667,"Freisthler, Bridget J",1
GRT00054668,"Nagar, Ila",1
GRT00054669,"Schopis, Paul Joseph",1
GRT00054670,"Xia, Ye",1
GRT00054671,"Agarwal, Anant K",1
GRT00054672,"Ekici, Eylem",1
GRT00054673,"Ronningen, Theodore James",1
GRT00054674,"Wang, Jin",1
GRT00054675,"Guo, Liang",1
GRT00054676,"Fought, Haskell Jac",1
GRT00054677,"Hudak, David E",1
GRT00054678,"Zhao, Hongping",1
GRT00054679,"Sumption, Michael D",1
GRT00054680,"Chen, Hung-Chu",1
GRT00054681,"Villarroel, Wladimiro",1
GRT00054682,"Gaudi, Bernard Scott",1
GRT00054683,"Gupta, Jay A",1
GRT00054684,"DiMauro, Louis Franklin",1
GRT00054685,"Lisa, Michael Annan",1
GRT00054686,"Kagan, Harris P",1
GRT00054687,"Kovchegov, Yuri V.",1
GRT00054688,"Lau, ChunNing",1
GRT00054689,"Orban, Christopher Michael",1
GRT00054690,"Lau, ChunNing",1
GRT00054691,"Kawakami, Roland K",1
GRT00054692,"Johnson, Jennifer Anne",1
GRT00054693,"Gauthier, Daniel",1
GRT00054694,"Gauthier, Daniel",1
GRT00054695,"Hill, Amy Lynn",1
GRT00054696,"Kim, Jung Hyun",1
GRT00054697,"Patterson, Cassie Rosita",1
GRT00054698,"Khayat, Rami N.",1
GRT00054699,"Mo, Xiaokui",1
GRT00054700,"Choe, Hannah",1
GRT00054701,"Jaglowski, Samantha Mary",1
GRT00054702,"Pohar, Kamal S.",1
GRT00054703,"Williams, Terence M",1
GRT00054704,"Parvin, Jeffrey",1
GRT00054705,"Sampath, Deepa",1
GRT00054706,"Welliver, Meng X",1
GRT00054707,"Parwani, Anil V",1
GRT00054708,"Stover, Daniel G",1
GRT00054709,"Stover, Daniel G",1
GRT00054710,"Parwani, Anil V",1
GRT00054711,"Parwani, Anil V",1
GRT00054712,"Mims, Alice Scott",1
GRT00054713,"Fareed, Naleef",1
GRT00054714,"Mehta, Kamal D.",1
GRT00054715,"Gu, Chen",1
GRT00054716,"Stanford, Kristin Irene",1
GRT00054717,"Calder, Catherine A",1
GRT00054718,"Rajaram, Murugesan",1
GRT00054719,"Davis, Jonathan Paul",1
GRT00054720,"Chakravarti, Arnab",1
GRT00054721,"Rushing, Amy P",1
GRT00054722,"Mallery, Susan Regina",1
GRT00054723,"Davis, Michael Walter",1
GRT00054724,"Tseng, Hsian-Hua",1
GRT00054725,"Ning, Xia",1
GRT00054726,"Green, Patrick Lee",1
GRT00054727,"Miller, Christopher Lee",1
GRT00054728,"Erdal, Barbaros Selnur",1
GRT00054729,"Mykytyn, Kirk A.",1
GRT00054730,"Paquette, Elliot",1
GRT00054731,"Lam, King Yeung",1
GRT00054732,"Lavender, Steven A",1
GRT00054733,"Rayo, Michael Francis",1
GRT00054734,"Ramirez Londono, Antonio Jose",1
GRT00054735,"Bons, Jeffrey Peter",1
GRT00054736,"Yu, Zhongtang",1
GRT00054737,"Lee, Vivien H",1
GRT00054738,"Panda, Dhabaleswar Kumar",1
GRT00054739,"Ritter, Alan L",1
GRT00054740,"Davis, James W",1
GRT00054741,"Jacquet, Jeffrey B",1
GRT00054742,"Swoboda, Christine Marie",1
GRT00054743,"Sharp, Jeff S",1
GRT00054744,"Lin, Shili",1
GRT00054745,"Anderson, David Edward",1
GRT00054746,"Mims, Alice Scott",1
GRT00054747,"Dick, Richard Peter",1
GRT00054748,"Harper, John Edward",1
GRT00054749,"Park, Jennifer Mun Young",1
GRT00054750,"Bhatnagar, Bhavana",1
GRT00054751,"Magalang, Ulysses J.",1
GRT00054752,"Luo, Aihua",1
GRT00054753,"Dungan, Kathleen Marie",1
GRT00054754,"Hamilton, Matthew L",1
GRT00054755,"Lee, Chanhee",1
GRT00054756,"Sarkar, Anasuya",1
GRT00054757,"Accornero, Federica",1
GRT00054758,"Evans, Kevin David",1
GRT00054759,"Kerwin, Thomas F",1
GRT00054760,"Nolting, Jacqueline Michele",1
GRT00054761,"Hand, Brittany N",1
GRT00054762,"Roewer, Stephanie Di Stasi",1
GRT00054763,"Santry, Heena P",1
GRT00054764,"Ibba, Michael",1
GRT00054765,"Jarjour, Wael Najib",1
GRT00054766,"Koletar, Susan Lynn",1
GRT00054767,"Panfil, Amanda Robinson",1
GRT00054768,"Wilson, Robyn Suzanne",1
GRT00054769,"Hamilton, Matthew L",1
GRT00054770,"Lin, Shili",1
GRT00054771,"Asiaeetaheri, Amir",1
GRT00054772,"Yang, Yuhong",1
GRT00054773,"Wang, Hanping",1
GRT00054774,"Miles, Wayne",1
GRT00054775,"Ho, W.S. Winston",1
GRT00054776,"Islam, Khandakar Rafiq",1
GRT00054777,"Basu, Sujit",1
GRT00054778,"Diaz-Campos, Dubraska",1
GRT00054779,"Niedermier, Julie Ann",1
GRT00054780,"Ma, Qin",1
GRT00054781,"Berrian, Amanda M",1
GRT00054782,"Xie, Kui",1
GRT00054783,"Fristad, Mary A",1
GRT00054784,"Hanks, Andrew Stephen",1
GRT00054785,"Bumgardner, Ginny L",1
GRT00054786,"Jarjour, Wael Najib",1
GRT00054787,"Madhavan, Sethu",1
GRT00054788,"Lovett-Racke, Amy Elizabeth",1
GRT00054789,"Gu, Chen",1
GRT00054790,"Chakroborty, Debanjan",1
GRT00054791,"Panda, Dhabaleswar Kumar",1
GRT00054792,"Sivakoff, Frances",1
GRT00054793,"Bennett, Alison",1
GRT00054794,"Hood, James",1
GRT00054795,"Gibbs, H Lisle",1
GRT00054796,"Shafieezadeh, Abdollah",1
GRT00054797,"Jarzyna, Marta A",1
GRT00054798,"Loibl, Caezilia",1
GRT00054799,"Imitola, Jaime",1
GRT00054800,"Wu, Li",1
GRT00054801,"Hebert, Courtney L",1
GRT00054802,"Zhang, Yan",1
GRT00054803,"Smith, Laureen H",1
GRT00054804,"Hale, Vanessa",1
GRT00054805,"Spies, Rebecca Ansley-Dore",1
GRT00054806,"Tambyraja, Sherine",1
GRT00054807,"Miller, Carla K",1
GRT00054808,"Justice, Laura M",1
GRT00054809,"Dynia, Jaclyn Marie",1
GRT00054810,"Lillard, Dean R",1
GRT00054811,"Cristol, Dean Stuart",1
GRT00054812,"Sahr, Timothy Richard",1
GRT00054813,"Sahr, Timothy Richard",1
GRT00054814,"Chaffin, Justin David",1
GRT00054815,"Chaffin, Justin David",1
GRT00054816,"Hovick, Stephen Matthew",1
GRT00054817,"Parwani, Anil V",1
GRT00054818,"Rennekamp, Roger Alan",1
GRT00054819,"Wang, Tzu-Fei",1
GRT00054820,"Dringenberg, Emily A",1
GRT00054821,"Cox, Monica F",1
GRT00054822,"Burris, Lisa E",1
GRT00054823,"Clark, Jordan D",1
GRT00054824,"Yilmaz, Alper",1
GRT00054825,"Anderson-Butcher, Dawn",1
GRT00054826,"Brenkus, Natassia R",1
GRT00054827,"Kurita, Takeshi",1
GRT00054828,"Enger, Benjamin D",1
GRT00054829,"Enger, Benjamin D",1
GRT00054830,"Enger, Benjamin D",1
GRT00054831,"Mansfield, Becky Kate",1
GRT00054832,"Proudfoot, Kathryn Louise",1
GRT00054833,"Hai, Tsonwin",1
GRT00054834,"Apoux, Frederic Christian",1
GRT00054835,"Jontes, James David",1
GRT00054836,"Emani, Sitaramesh",1
GRT00054837,"Walter, Benjamin A",1
GRT00054838,"Ilangovan, Govindasamy",1
GRT00054839,"Evans, Kevin David",1
GRT00054840,"Christian, Lisa Michelle",1
GRT00054841,"Janssen, Paul M",1
GRT00054842,"Gallego Perez, Daniel",1
GRT00054843,"Kopec, Rachel",1
GRT00054844,"Dynia, Jaclyn Marie",1
GRT00054845,"Feng, Xin",1
GRT00054846,"Tambyraja, Sherine",1
GRT00054847,"Hovick, Stephen Matthew",1
GRT00054848,"Lillard, Dean R",1
GRT00054849,"Lillard, Dean R",1
GRT00054850,"Hood, James",1
GRT00054851,"Yang, Yuhong",1
GRT00054852,"Bridges, John F P",1
GRT00054853,"Ganju, Ramesh",1
GRT00054854,"Bai, Xue-Feng",1
GRT00054855,"Basu, Sujit",1
GRT00054856,"Durand, Michael Thomas",1
GRT00054857,"Waldman, W James",1
GRT00054858,"Czeisler, Catherine",1
GRT00054859,"Waldman, W James",1
GRT00054860,"Bhatnagar, Bhavana",1
GRT00054861,"Kahraman, Ahmet",1
GRT00054862,"Sadayappan, P",1
GRT00054863,"Sadayappan, P",1
GRT00054864,"Darragh, Amy Rowntree",1
GRT00054865,"Roewer, Stephanie Di Stasi",1
GRT00054866,"Cray, James J",1
GRT00054867,"Obrietan, Karl H",1
GRT00054868,"Bischof, Jason",1
GRT00054869,"Wani, Altaf Ahmad",1
GRT00054870,"Wellman, Meredith",1
GRT00054871,"Miller, William C",1
GRT00054872,"Lancaster, Kathryn E",1
GRT00054873,"Sinha, Vaibhav",1
GRT00054874,"Felix, Ashley",1
GRT00054875,"Xu, Yi",1
GRT00054876,"Song, Min-Ae",1
GRT00054877,"McComb, David W",1
GRT00054878,"Ricks, JaNelle Marie",1
GRT00054879,"Bhatt, Nitin Yogendra",1
GRT00054880,"McGwire, Bradford Scott",1
GRT00054881,"Obrietan, Karl H",1
GRT00054882,"Sealy-Jefferson, Shawnita",1
GRT00054883,"Wapner, Andrew W",1
GRT00054884,"Lu, Bo",1
GRT00054885,"Rempala, Grzegorz A.",1
GRT00054886,"Mark, Bryan Greenwood",1
GRT00054887,"Gabrielli, Paolo",1
GRT00054888,"Roychowdhury, Sameek",1
GRT00054889,"Bonomi, Marcelo R",1
GRT00054890,"Ahmed, Qadeer",1
GRT00054891,"Miller, William C",1
GRT00054892,"Zhao, Kai",1
GRT00054893,"Pawlik, Timothy M",1
GRT00054894,"McAlearney, Ann Scheck",1
GRT00054895,"Song, Min-Ae",1
GRT00054896,"Archer, Kellie J",1
GRT00054897,"Briggs, Matthew Scott",1
GRT00054898,"Song, Chi",1
GRT00054899,"Adetona, Olorunfemi T",1
GRT00054900,"Archer, Kellie J",1
GRT00054901,"Lu, Bo",1
GRT00054902,"Anderson, Sarah Elizabeth",1
GRT00054903,"Weir, Mark Howard",1
GRT00054904,"Weir, Mark Howard",1
GRT00054905,"Lee, Teh-Hong",1
GRT00054906,"Yoon, Sung Ok",1
GRT00054907,"Yotebieng, Marcel",1
GRT00054908,"Gloag, Erin Samantha",1
GRT00054909,"O'Brien, Andrew J.",1
GRT00054910,"Yen, Po-Yin",1
GRT00054911,"Yen, Po-Yin",1
GRT00054912,"Lee, Robert",1
GRT00054913,"Klein, Elizabeth Gardner",1
GRT00054914,"Khalil, Waleed",1
GRT00054915,"Khalil, Waleed",1
GRT00054916,"Seiber, Eric",1
GRT00054917,"Kiourti, Asimina",1
GRT00054918,"Heldman, Dennis Ray",1
GRT00054919,"Phinney, David Martin",1
GRT00054920,"Fogt, Jennifer Gail Swingle",1
GRT00054921,"Freimer, Miriam Laura",1
GRT00054922,"Freimer, Miriam Laura",1
GRT00054923,"Peterson, Devin",1
GRT00054924,"Chien, Hua-Hong Ben",1
GRT00054925,"Lepper, Christoph",1
GRT00054926,"Nguyen, Christopher",1
GRT00054927,"Posid, Tasha",1
GRT00054928,"Boyaka, Prosper N",1
GRT00054929,"He, Shuman",1
GRT00054930,"Abdel-Rahman, Mohamed H",1
GRT00054931,"Zweier, Jay Louis",1
GRT00054932,"El Refaey, Mona",1
GRT00054933,"Lin, Chien-Liang Glenn",1
GRT00054934,"Lin, Chien-Liang Glenn",1
GRT00054935,"Buck, Katherine Meredith Hunold",1
GRT00054936,"Merritt, Robert E",1
GRT00054937,"Cormet-Boyaka, Estelle",1
GRT00054938,"Agrawal, Gagan",1
GRT00054939,"Terndrup, Thomas E",1
GRT00054940,"Smooth, Wendy",1
GRT00054941,"Bons, Jeffrey Peter",1
GRT00054942,"Rood, Kara Marie",1
GRT00054943,"Sumption, Michael D",1
GRT00054944,"Howard, Clayton Charles",1
GRT00054945,"Sohngen, Brent Laboiteaux",1
GRT00054946,"Durand, Michael Thomas",1
GRT00054947,"Bridges, John F P",1
GRT00054948,"Machiraju, Raghu",1
GRT00054949,"Worthen-Chaudhari, Lise C.",1
GRT00054950,"Teymournejad, Omid",1
GRT00054951,"Ma, Jianjie",1
GRT00054952,"Lin, Pei-Hui",1
GRT00054953,"Rumble, Joy Noel",1
GRT00054954,"Grandinetti, Kathy Fagan",1
GRT00054955,"Murumkar, Asmita",1
GRT00054956,"Stone, Morley O",1
GRT00054957,"LIN, ZHIQIANG",1
GRT00054958,"Burris, Lisa E",1
GRT00054959,"Burris, Lisa E",1
GRT00054960,"Chen, Jian",1
GRT00054961,"Colbert, Susan H",1
GRT00054962,"Winston, Ryan J",1
GRT00054963,"Quiring, Steven M",1
GRT00054964,"Lin, Li-Chiang",1
GRT00054965,"Brunelli, Nicholas A",1
GRT00054966,"Jarjour, Wael Najib",1
GRT00054967,"Ayoub, Isabelle",1
GRT00054968,"Hawley, Joshua D",1
GRT00054969,"Browning, Kristine Kihm",1
GRT00054970,"Connor, Linda",1
GRT00054971,"Mion, Lorraine Cecilia",1
GRT00054972,"Davenport, Carrie A",1
GRT00054973,"Yang, Yuhong",1
GRT00054974,"Tubbs Cooley, Heather L",1
GRT00054975,"Giurgescu, Carmen",1
GRT00054976,"Gallagher-Ford, Lynn Patricia",1
GRT00054977,"Campanella, Osvaldo H",1
GRT00054978,"Duffy, Sonia A",1
GRT00054979,"Durham, Lisa",1
GRT00054980,"Fortier, Sarah Wall",1
GRT00054981,"Lindsey, Laura Elizabeth",1
GRT00054982,"Lindsey, Laura Elizabeth",1
GRT00054983,"Lindsey, Laura Elizabeth",1
GRT00054984,"Ibba, Michael",1
GRT00054985,"Anderson, Matthew",1
GRT00054986,"Badu-Tawiah, Abraham K",1
GRT00054987,"Raudenbush, Zane M",1
GRT00054988,"Wu, Yiying",1
GRT00054989,"Kudryashov, Dmitri S",1
GRT00054990,"Nakanishi, Kotaro",1
GRT00054991,"Nakanishi, Kotaro",1
GRT00054992,"Turro, Claudia",1
GRT00054993,"Schultz, Zachary Dale",1
GRT00054994,"Turro, Claudia",1
GRT00054995,"Jaroniec, Christopher P",1
GRT00054996,"Doohan, Douglas",1
GRT00054997,"Brunelli, Nicholas A",1
GRT00054998,"El-Monier, Ilham",1
GRT00054999,"Liu, Zhengyu",1
GRT00055000,"Liu, Zhengyu",1
GRT00055001,"Quiring, Steven M",1
GRT00055002,"McSweeney, Kendra",1
GRT00055003,"Smathers, Carol A",1
GRT00055004,"Kowalski, Jacqueline A.",1
GRT00055005,"Otterson, Gregory A",1
GRT00055006,"O'Mathuna, Donal Padraig",1
GRT00055007,"Lustberg, Maryam Beheshti",1
GRT00055008,"Krook, Melanie Anne",1
GRT00055009,"Wang, Jing",1
GRT00055010,"Burd, Craig Joseph",1
GRT00055011,"Oakes, Christopher Charles",1
GRT00055012,"Clinton, Steven K.",1
GRT00055013,"Wang, Jing",1
GRT00055014,"Carbone, David Paul",1
GRT00055015,"Carbone, David Paul",1
GRT00055016,"Goswami, Swagata",1
GRT00055017,"Blakaj, Dukagjin M",1
GRT00055018,"Fareed, Naleef",1
GRT00055019,"Parrott, Raymond Joseph",1
GRT00055020,"Roychowdhury, Sameek",1
GRT00055021,"Jones, Daniel M",1
GRT00055022,"Abdul-Aziz, Amina",1
GRT00055023,"Croce, Carlo Maria",1
GRT00055024,"Byrd, John C",1
GRT00055025,"Carbone, David Paul",1
GRT00055026,"Grever, Michael Rhodes",1
GRT00055027,"Pekarsky, Yuri",1
GRT00055028,"Vasu, Sumithira",1
GRT00055029,"Kim, Taewan",1
GRT00055030,"Rogers, Kerry",1
GRT00055031,"Doll, Heather Lynn",1
GRT00055032,"Behbehani, Gregory K",1
GRT00055033,"Kagel, John H",1
GRT00055034,"Ringel, Matthew David",1
GRT00055035,"Ringel, Matthew David",1
GRT00055036,"Zhang, Junran",1
GRT00055037,"Sizemore, Steven Thomas",1
GRT00055038,"Muthusamy, Natarajan",1
GRT00055039,"Doll, Heather Lynn",1
GRT00055040,"Croce, Carlo Maria",1
GRT00055041,"Ferrari, Theresa M",1
GRT00055042,"Colbert, Susan H",1
GRT00055043,"Colbert, Susan H",1
GRT00055044,"Ames, Nathan David",1
GRT00055045,"Verweij, Hendrik",1
GRT00055046,"Doll, Heather Lynn",1
GRT00055047,"Doll, Heather Lynn",1
GRT00055048,"Doll, Heather Lynn",1
GRT00055049,"Soghrati, Soheil",1
GRT00055050,"Agarwal, Anant K",1
GRT00055051,"Sahr, Timothy Richard",1
GRT00055052,"Sahr, Timothy Richard",1
GRT00055053,"Sahr, Timothy Richard",1
GRT00055054,"Sahr, Timothy Richard",1
GRT00055055,"Ranbom, Lorin D",1
GRT00055056,"Ranbom, Lorin D",1
GRT00055057,"Afzali, Anita",1
GRT00055058,"Gupta, Abhishek",1
GRT00055059,"Zhang, Julia",1
GRT00055060,"Singh, Rajendra",1
GRT00055061,"Harne, Ryan L",1
GRT00055062,"Harne, Ryan L",1
GRT00055063,"Lyaker, Michael R",1
GRT00055064,"Roychowdhury, Sameek",1
GRT00055065,"Menendez, Maria Isabel",1
GRT00055066,"Radwanski, Przemyslaw",1
GRT00055067,"Govindarajan, Rajgopal",1
GRT00055068,"Piermarini, Peter M.",1
GRT00055069,"Piermarini, Peter M.",1
GRT00055070,"Guo, Peixuan",1
GRT00055071,"Werbovetz, Karl Andrew",1
GRT00055072,"Cheng, Xiaolin",1
GRT00055073,"Kinghorn, Alan Douglas",1
GRT00055074,"Hovick, Stephen Matthew",1
GRT00055075,"Erbaugh, John Mark",1
GRT00055076,"Winslow, Christopher J",1
GRT00055077,"Stanford, Kristin",1
GRT00055078,"Levin, Dan",1
GRT00055080,"Hayes, Jasmeet Pannu",1
GRT00055081,"Kowalski, Jacqueline A.",1
GRT00055082,"Young, Seth B",1
GRT00055083,"Adetona, Olorunfemi T",1
GRT00055084,"Wang, Yunzhi",1
GRT00055085,"Ogle, David Mark",1
GRT00055086,"Panda, Dhabaleswar Kumar",1
GRT00055087,"Cervenec, Jason M",1
GRT00055088,"Radwanski, Przemyslaw",1
GRT00055089,"Donneyong, Macarius Mwinisungee",1
GRT00055090,"Hu, Shuiying",1
GRT00055091,"Radwanski, Przemyslaw",1
GRT00055092,"Shum, Che-Kwan",1
GRT00055093,"Campbell, Moray J",1
GRT00055094,"Gray, John Vincent",1
GRT00055095,"Gray, John Vincent",1
GRT00055096,"Long, Meixiao",1
GRT00055097,"Liebner, David A",1
GRT00055098,"Colbert, Susan H",1
GRT00055099,"Michel, Frederick C",1
GRT00055100,"Nangle, Edward John",1
GRT00055101,"Relling, Alejandro Enrique",1
GRT00055102,"Tucker, Sharon J",1
GRT00055104,"Nolan, Timiya S",1
GRT00055105,"Weisenberger, Janet M.",1
GRT00055106,"Crane, Dushka Aida",1
GRT00055107,"Carlin, John Anthony",1
GRT00055108,"Selamet, Ahmet",1
GRT00055109,"Curtis, Kent A.",1
GRT00055110,"Kearney, Rachel Cline",1
GRT00055111,"Tinga, Selena",1
GRT00055112,"Toland, Amanda E",1
GRT00055113,"Naughton, Michelle Joy",1
GRT00055114,"Mundy-Bosse, Bethany Lynn",1
GRT00055115,"Parvin, Jeffrey",1
GRT00055116,"Ridgway, Richard William",1
GRT00055117,"Olmez, Inan",1
GRT00055118,"Winter, Jessica Odelia",1
GRT00055119,"Winter, Jessica Odelia",1
GRT00055120,"Sizemore, Steven Thomas",1
GRT00055121,"Cocucci, Emanuele F",1
GRT00055122,"Coutellier, Laurence Daniele",1
GRT00055123,"Wolfe, Adam",1
GRT00055124,"Presley, Carolyn J",1
GRT00055125,"Hu, Zhiwei",1
GRT00055126,"Hu, Zhiwei",1
GRT00055127,"Benson, Don Michael",1
GRT00055128,"Chen, Zhenhua",1
GRT00055129,"Hummon, Amanda",1
GRT00055130,"Ghoshal, Kalpana",1
GRT00055131,"Flint, Mark Shannon",1
GRT00055132,"Kearse, Michael G.",1
GRT00055133,"Zheng, Song Guo",1
GRT00055134,"Christian, Lisa Michelle",1
GRT00055135,"Guerau, Mireia",1
GRT00055136,"Guerau, Mireia",1
GRT00055137,"Elnakish, Mohammad Toukhy Mosleh",1
GRT00055138,"Berrian, Amanda M",1
GRT00055139,"Drewry, Darren T",1
GRT00055140,"Nguyen, Christopher",1
GRT00055141,"Wexler, Randell",1
GRT00055142,"Christian, Lisa Michelle",1
GRT00055143,"Buck, Katherine Meredith Hunold",1
GRT00055144,"Zhu, Hua",1
GRT00055145,"Senter-Jamieson, Leigha Ann",1
GRT00055146,"Jackson, Rebecca Dorothy",1
GRT00055147,"Pancholi, Vijay",1
GRT00055148,"Quatman-Yates, Catherine C",1
GRT00055149,"Taylor, Christopher Alan",1
GRT00055150,"Zhao, Yutong",1
GRT00055151,"Brammer, Jonathan",1
GRT00055152,"Olmez, Inan",1
GRT00055153,"Mundy-Bosse, Bethany Lynn",1
GRT00055154,"Ferraz Dias de Moraes, Luis Eduardo",1
GRT00055155,"Menendez, Maria Isabel",1
GRT00055156,"Strassels, Scott",1
GRT00055157,"Crouser, Elliott David",1
GRT00055158,"Christman, John William",1
GRT00055159,"Labarge, Gregory Allen",1
GRT00055160,"Ning, Xia",1
GRT00055161,"Bons, Jeffrey Peter",1
GRT00055162,"Hund, Thomas J",1
GRT00055163,"Wittum, Thomas Eugene",1
GRT00055164,"Posid, Tasha",1
GRT00055165,"Oltz, Eugene M",1
GRT00055166,"Hyder, Ayaz",1
GRT00055167,"Siston, Robert Anthony",1
GRT00055168,"Roberts, Megan Eleanor",1
GRT00055169,"Exline, Matthew C",1
GRT00055170,"Hai, Tsonwin",1
GRT00055171,"Black, Sylvester M",1
GRT00055172,"Fristad, Mary A",1
GRT00055173,"Cataland, Spero Rick",1
GRT00055174,"Walton, Katherine",1
GRT00055175,"Hershberger, Ray E",1
GRT00055176,"Rovin, Brad Harris",1
GRT00055177,"Walter, Benjamin A",1
GRT00055178,"Jhiang, Sissy Meihua",1
GRT00055179,"Fristad, Mary A",1
GRT00055180,"Dasi, Lakshmi P",1
GRT00055181,"Aarnes, Turi Kenna",1
GRT00055182,"Brooks, Jeremy S",1
GRT00055183,"Ganju, Ramesh",1
GRT00055184,"Patterson, Emily S",1
GRT00055185,"Patterson, Emily S",1
GRT00055186,"Schmitt, Laura Clare",1
GRT00055187,"Bolte, John H",1
GRT00055188,"Bolte, John H",1
GRT00055189,"Ganju, Ramesh",1
GRT00055190,"Hunter, Randee Linn",1
GRT00055191,"Boyaka, Prosper N",1
GRT00055192,"Fortier, Sarah Wall",1
GRT00055193,"Doble, Nathan Paul",1
GRT00055194,"Ramirez Londono, Antonio Jose",1
GRT00055195,"Verschraegen, Claire",1
GRT00055196,"Ma, Jianjie",1
GRT00055197,"Ma, Jianjie",1
GRT00055198,"Zheng, Song Guo",1
GRT00055199,"Weisleder, Noah L",1
GRT00055200,"Verschraegen, Claire",1
GRT00055201,"Weisenberger, Janet M.",1
GRT00055202,"Dorrance, Anne E",1
GRT00055203,"Roychowdhury, Sameek",1
GRT00055204,"Verschraegen, Claire",1
GRT00055205,"Monk, J Paul",1
GRT00055206,"Backes, Floor Jenniskens",1
GRT00055207,"Carbone, David Paul",1
GRT00055208,"Martin, Kenneth E",1
GRT00055209,"Backes, Floor Jenniskens",1
GRT00055210,"Verschraegen, Claire",1
GRT00055211,"O'Malley, David M",1
GRT00055212,"Sumption, Michael D",1
GRT00055213,"Sadayappan, P",1
GRT00055214,"Lampert, Brent C",1
GRT00055215,"Bowman, Andrew S",1
GRT00055216,"Valerio, Ian",1
GRT00055217,"Worthen-Chaudhari, Lise C.",1
GRT00055218,"Puduvalli, Vinay K",1
GRT00055219,"Park, Jennifer Mun Young",1
GRT00055220,"Best, Janet Ann",1
GRT00055221,"Cornelius, Bryant",1
GRT00055222,"Walter, Benjamin A",1
GRT00055223,"Landon, Mark Bruce",1
GRT00055224,"Kaffenberger, Benjamin Harris",1
GRT00055225,"Seveau, Stephanie Marthe Marie",1
GRT00055226,"McNamara, Jack Joseph",1
GRT00055227,"Loux, Mark Monroe",1
GRT00055228,"Hand, Francesca Peduto",1
GRT00055229,"Dorrance, Anne E",1
GRT00055230,"Loux, Mark Monroe",1
GRT00055231,"Loux, Mark Monroe",1
GRT00055232,"Dorrance, Anne E",1
GRT00055233,"Abrams, Lisa Marie",1
GRT00055234,"Haas, Garrie Joseph",1
GRT00055235,"Ibba, Michael",1
GRT00055236,"May, Andrew A",1
GRT00055237,"Lopez, Laura A",1
GRT00055238,"Belury, Martha",1
GRT00055239,"Bonomi, Marcelo R",1
GRT00055240,"Bridges, John F P",1
